""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"mIDH2_AVG"	"mIDH1_AVG"	"deltaBeta"	"CHR"	"MAPINFO"	"Strand"	"Type"	"gene"	"feature"	"cgi"	"feat.cgi"	"UCSC_Islands_Name"	"SNP_ID"	"SNP_DISTANCE"
"cg05952367"	0.128029479438863	0.115250331789165	4.71115498007655	1.46893601113384e-05	0.0201288103483279	2.37715452818661	0.160680147073922	0.0326506676350593	-0.128029479438863	"14"	75605586	"F"	"II"	"TMED10"	"Body"	"opensea"	"Body-opensea"	""	"rs559824093;rs189648102"	"1;18"
"cg21013248"	-0.0142837774010809	0.962728202169856	-4.71026896605283	1.47362093789176e-05	0.020154175129126	2.37406843531949	0.957659765027536	0.971943542428618	0.0142837774010818	"8"	41894281	"R"	"II"	"KAT6A"	"Body"	"opensea"	"Body-opensea"	""	"rs539603922"	"1"
"cg02845733"	0.0128846473791986	0.944342353386916	4.70825759225603	1.48431060439097e-05	0.0201567883667548	2.36706357590577	0.948914325037599	0.936029677658401	-0.0128846473791984	"16"	1365584	"R"	"I"	"UBE2I"	"Body"	"shore"	"Body-shore"	"chr16:1363813-1364496"	"rs532214883"	"44"
"cg17414669"	0.0247853904811307	0.940164944117516	4.7081953728684	1.48464248094201e-05	0.0201567883667548	2.36684691121471	0.948959760094691	0.924174369613561	-0.0247853904811304	"8"	131249423	"F"	"II"	"ASAP1"	"Body"	"opensea"	"Body-opensea"	""	"rs184807643;rs190002006;rs16904224"	"8;10;44"
"cg11962947"	0.0173797551248256	0.0480250063174691	4.70814690944656	1.48490103375083e-05	0.0201567883667548	2.36667814942486	0.0541920162004718	0.0368122610756462	-0.0173797551248256	"5"	1112207	"F"	"I"	"SLC12A7"	"TSS200"	"island"	"TSS200-island"	"chr5:1111396-1112388"	"rs558942721"	"32"
"cg08438366"	-0.19135300747969	0.283826001436663	-4.70810043315558	1.48514902650921e-05	0.0201567883667548	2.36651630807792	0.215926547169676	0.407279554649366	0.19135300747969	"20"	37230612	"F"	"II"	"C20orf95"	"1stExon"	"island"	"1stExon-island"	"chr20:37230523-37230742"	"rs564055941;rs148622368;rs142435352;rs559947199;rs530239883"	"0;21;39;47;50"
"cg18696946"	-0.241057071154354	0.503481350289105	-4.707013063753	1.49096267753382e-05	0.0201641291275392	2.36273004373056	0.417944970202076	0.65900204135643	0.241057071154354	"5"	13695305	"F"	"II"	"DNAH5"	"Body"	"opensea"	"Body-opensea"	""	"rs147102192;rs191331148;rs554842087;rs566766369;rs555589799;rs148089583;rs75770615"	"0;1;9;21;41;42;50"
"cg09731087"	-0.0275085047738914	0.926311989630382	-4.70612666199887	1.49571828923275e-05	0.0201641291275392	2.35964385635808	0.916550907291259	0.944059412065151	0.0275085047738916	"13"	113728825	"F"	"II"	"MCF2L"	"Body"	"shore"	"Body-shore"	"chr13:113729302-113729516"	"rs555485471;rs141493325;rs146333822;rs138274623;rs200960110;rs142970403"	"0;3;10;16;26;30"
"cg00677407"	0.154948271336346	0.616401327608847	4.70568275838761	1.49810542951432e-05	0.0201641291275392	2.35809841708092	0.671382972276582	0.516434700940237	-0.154948271336345	"16"	33964200	"F"	"II"	"MIR1826"	"TSS1500"	"shore"	"TSS1500-shore"	"chr16:33964362-33966423"	"rs562537536;rs529921453"	"29;32"
"cg14518868"	0.0148874185002246	0.0402654281670369	4.70541124090286	1.49956737816039e-05	0.0201641291275392	2.3571531690463	0.0455480605380843	0.0306606420378597	-0.0148874185002246	"12"	69864352	"R"	"I"	"FRS2"	"5'UTR"	"island"	"5'UTR-island"	"chr12:69863994-69864473"	""	""
"cg16850027"	-0.0199134541173693	0.952746568996197	-4.70535575183033	1.49986632289323e-05	0.0201641291275392	2.35695999514137	0.945680504631969	0.965593958749339	0.0199134541173699	"13"	50932050	"R"	"II"	"DLEU1"	"Body"	"opensea"	"Body-opensea"	""	"rs184938337;rs565421593;rs532390290"	"42;2;1"
"cg21854184"	-0.0177327816864633	0.940087962290138	-4.70459486730047	1.50397142798776e-05	0.0201661840336313	2.3543112370404	0.933795684917522	0.951528466603985	0.0177327816864632	"12"	124870112	"F"	"II"	"NCOR2"	"Body"	"shelf"	"Body-shelf"	"chr12:124872135-124872419"	"rs538705314;rs557103929"	"1;15"
"cg14930579"	0.254342225004921	0.730239820130748	4.7042768710856	1.50569032275122e-05	0.0201661840336313	2.35320430125202	0.820490287067978	0.566148062063057	-0.254342225004921	"5"	6745457	"R"	"II"	"PAPD7"	"TSS1500"	"opensea"	"TSS1500-opensea"	""	""	""
"cg17859835"	0.0380837813230571	0.20078489859591	4.70359597060951	1.50937731306723e-05	0.0201729174012213	2.35083422262688	0.214298498420221	0.176214717097164	-0.0380837813230571	"19"	52511502	"F"	"I"	"ZNF615"	"TSS200"	"island"	"TSS200-island"	"chr19:52511228-52511582"	"rs549945463;rs568155834"	"13;50"
"cg14271013"	-0.0524265619184749	0.853119283196024	-4.70211828316198	1.5174091625701e-05	0.0201729174012213	2.34569123458852	0.834516309612049	0.886942871530524	0.0524265619184752	"6"	25407935	"F"	"II"	"LRRC16A"	"Body"	"opensea"	"Body-opensea"	""	"rs192085176;rs144356166;rs148322585;rs10946776"	"0;23;26;45"
"cg01271129"	0.247986807950538	0.696330984959219	4.70211347829968	1.51743534696841e-05	0.0201729174012213	2.34567451282248	0.78432630390941	0.536339495958872	-0.247986807950538	"3"	178978922	"R"	"II"	"KCNMB3"	"TSS1500"	"shore"	"TSS1500-shore"	"chr3:178978948-178979364"	"rs531541532"	"51"
"cg15946571"	-0.0286184859552928	0.918572489557479	-4.70209443099246	1.51753915080512e-05	0.0201729174012213	2.34560822492069	0.908417542928181	0.937036028883474	0.0286184859552929	"5"	167851031	"R"	"II"	"WWC1"	"Body"	"opensea"	"Body-opensea"	""	""	""
"cg00258559"	-0.0318663103560578	0.891520179309818	-4.70147468844651	1.52092040425056e-05	0.0201801451062861	2.34345148230972	0.880212778860894	0.912079089216952	0.0318663103560575	"4"	53236479	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs573312413;rs114035523;rs565261547;rs531017181"	"0;18;27;44"
"cg01233722"	0.0304839512860021	0.11649630057133	4.69978859535174	1.53015684228888e-05	0.0202395028334417	2.33758444084105	0.127313186511524	0.096829235225522	-0.0304839512860021	"14"	24838126	"R"	"I"	"NFATC4"	"Body"	"island"	"Body-island"	"chr14:24837872-24838324"	""	""
"cg08039650"	-0.045370521950822	0.881696887464329	-4.69945197199129	1.53200741810105e-05	0.0202395028334417	2.33641322077878	0.865597669997908	0.910968191948731	0.0453705219508224	"22"	45603816	"R"	"II"	"KIAA0930"	"Body"	"opensea"	"Body-opensea"	""	"rs148214361;rs190530727"	"39;34"
"cg25682188"	-0.031347811139986	0.881300609093811	-4.69910236563792	1.53393168123977e-05	0.0202395028334417	2.33519686995769	0.870177192237687	0.901525003377673	0.0313478111399861	"2"	75278194	"F"	"II"	"TACR1"	"Body"	"opensea"	"Body-opensea"	""	"rs201097006;rs201914096;rs572398320;rs542874606"	"0;1;13;20"
"cg10837858"	0.0308704653545775	0.0669128640898192	4.69674316475408	1.54697877008098e-05	0.0203391224152959	2.32698983397754	0.077866900183379	0.0469964348288015	-0.0308704653545775	"11"	1569783	"R"	"I"	"HCCA2"	"Body"	"shore"	"Body-shore"	"chr11:1567940-1568907"	""	""
"cg11181763"	-0.0211770187217193	0.934122012084036	-4.69548243060327	1.55399537450999e-05	0.0203391224152959	2.3226048581787	0.926607586086007	0.947784604807726	0.0211770187217188	"5"	158379078	"F"	"II"	"EBF1"	"Body"	"opensea"	"Body-opensea"	""	"rs559520109"	"42"
"cg14013390"	-0.016283614995577	0.934292426936985	-4.69528887444539	1.55507535785202e-05	0.0203391224152959	2.32193169643722	0.928514370003071	0.944797984998647	0.0162836149955767	"1"	113057647	"R"	"II"	"WNT2B"	"Body"	"opensea"	"Body-opensea"	""	"rs201662450;rs535167553;rs140445206"	"47;45;34"
"cg24405999"	-0.187754951624584	0.161525831435618	-4.69491219813326	1.55717919637518e-05	0.0203391224152959	2.3206217049166	0.094903106665604	0.282658058290189	0.187754951624585	"3"	133393119	"R"	"II"	""	"IGR"	"island"	"IGR-island"	"chr3:133393118-133393657"	"rs561664303;rs548139224"	"11;2"
"cg25606624"	0.0115023407825711	0.0322435670954633	4.69471681083576	1.55827158151829e-05	0.0203391224152959	2.31994221314536	0.0363250428570208	0.0248227020744497	-0.0115023407825711	"20"	13201216	"F"	"II"	"ISM1"	"TSS1500"	"island"	"TSS1500-island"	"chr20:13200670-13202616"	"rs35907305"	"22"
"cg18531085"	-0.0154593737653939	0.956752067290505	-4.6946507476871	1.55864110130785e-05	0.0203391224152959	2.31971247054999	0.951266483051171	0.966725856816565	0.0154593737653937	"3"	176954780	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs10048924"	"51"
"cg08650290"	-0.0457588401983335	0.755178897664695	-4.69393368983637	1.56265742521475e-05	0.0203541853654093	2.31721891178621	0.738941889852383	0.784700730050716	0.0457588401983333	"5"	14410363	"F"	"II"	"TRIO"	"Body"	"opensea"	"Body-opensea"	""	"rs148481546;rs577337132;rs546391372;rs184933793;rs377718300;rs6894866;rs556782711"	"0;14;17;30;30;49;50"
"cg05090335"	-0.021720172160181	0.929932191763455	-4.69316612386097	1.56696785000446e-05	0.0203730170092398	2.31454990800149	0.922225033900164	0.943945206060346	0.0217201721601816	"17"	43107633	"F"	"II"	"DCAKD"	"Body"	"shelf"	"Body-shelf"	"chr17:43111525-43111732"	"rs145640733"	"29"
"cg06991974"	0.234652059977867	0.237409536028383	4.69028872348615	1.5832300684844e-05	0.0205082665821423	2.304546331579	0.320673170214078	0.0860211102362101	-0.234652059977868	"1"	2984218	"R"	"II"	"FLJ42875"	"Body"	"island"	"Body-island"	"chr1:2983925-2987962"	"rs542689455;rs553308486;rs572295214"	"32;29;4"
"cg20898379"	-0.0233713251861378	0.898179649262704	-4.68996509842137	1.58506937939281e-05	0.0205082665821423	2.30342139464498	0.889886598390204	0.913257923576342	0.0233713251861378	"3"	31745630	"F"	"II"	"OSBPL10-AS1"	"TSS200"	"opensea"	"TSS200-opensea"	""	"rs538319240;rs557214324"	"4;31"
"cg00367463"	0.0179946968512487	0.0345875947679318	4.68942303757614	1.58815483712417e-05	0.0205082665821423	2.3015372449804	0.0409728097796652	0.0229781129284165	-0.0179946968512487	"1"	45249899	"R"	"II"	"BEST4"	"Body"	"island"	"Body-island"	"chr1:45249860-45250352"	""	""
"cg21475885"	-0.0321683382801962	0.929805378346791	-4.68929138123114	1.58890512127793e-05	0.0205082665821423	2.30107963591014	0.918390806698979	0.950559144979175	0.0321683382801962	"2"	4157851	"R"	"II"	""	"IGR"	"shore"	"IGR-shore"	"chr2:4156090-4156444"	"rs6730568;rs559591739;rs183508062"	"44;9;1"
"cg11676978"	-0.0380157624350346	0.851055590344493	-4.68656355214938	1.60452859736423e-05	0.0206468303531188	2.2915996372109	0.837566126254641	0.875581888689676	0.038015762435035	"20"	43942565	"R"	"II"	"RBPJL"	"Body"	"shore"	"Body-shore"	"chr20:43940306-43941111"	"rs562095314;rs192461362;rs550951961"	"47;36;19"
"cg12368105"	-0.0317492877345357	0.838449121471101	-4.68640403484424	1.60544685071742e-05	0.0206468303531188	2.29104534780292	0.827183245178201	0.858932532912737	0.0317492877345359	"11"	34881685	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs528554471;rs78931021"	"0;47"
"cg07974627"	-0.315977338695145	0.555582710096952	-4.68531330980332	1.61173931783948e-05	0.0206903398331709	2.28725554124613	0.443461718947062	0.759439057642207	0.315977338695145	"19"	58171878	"R"	"II"	""	"IGR"	"shelf"	"IGR-shelf"	"chr19:58175623-58176104"	"rs559806490;rs539909740"	"41;29"
"cg20548977"	-0.0189155834151192	0.963631166329132	-4.68428952517472	1.6176675064389e-05	0.0207290246048063	2.28369869861286	0.956919185117316	0.975834768532435	0.0189155834151189	"2"	113537166	"F"	"II"	"IL1A"	"Body"	"opensea"	"Body-opensea"	""	"rs553259442;rs17562;rs111867912"	"0;24;34"
"cg04330190"	0.225817665382427	0.811584260838012	4.6833396002713	1.62318705049581e-05	0.0207460195704177	2.28039878458149	0.89171310984468	0.665895444462253	-0.225817665382427	"7"	148225357	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs149020275"	"3"
"cg09844625"	0.0268271711732131	0.902831255496711	4.68259512816416	1.627525658066e-05	0.0207460195704177	2.27781280487553	0.912350574300109	0.885523403126896	-0.0268271711732131	"16"	8765985	"R"	"II"	""	"IGR"	"shelf"	"IGR-shelf"	"chr16:8768256-8768619"	"rs561300672;rs528599203;rs547099046"	"43;37;27"
"cg16542301"	-0.0124048712371999	0.971832899281234	-4.68255752675987	1.62774509027793e-05	0.0207460195704177	2.27768219866929	0.967431170777711	0.979836042014911	0.0124048712371999	"15"	65983111	"R"	"II"	"DENND4A"	"Body"	"opensea"	"Body-opensea"	""	"rs201258774;rs574288919"	"35;7"
"cg09926418"	-0.179088141528056	0.495443780878892	-4.67995446109436	1.64300633792274e-05	0.0208787463902042	2.26864179821649	0.43189637582055	0.610984517348606	0.179088141528056	"14"	101292392	"R"	"II"	"MEG3"	"TSS200"	"island"	"TSS200-island"	"chr14:101292043-101292709"	"rs569847349"	"44"
"cg01835604"	0.183315104187821	0.826573299078398	4.67978062699392	1.6440304531893e-05	0.0208787463902042	2.26803815916544	0.891620594112786	0.708305489924965	-0.183315104187821	"3"	159514688	"F"	"II"	"IQCJ-SCHIP1"	"Body"	"opensea"	"Body-opensea"	""	""	""
"cg05858227"	-0.02395909326194	0.953350085014715	-4.67783293246914	1.65554767285282e-05	0.0209875342552198	2.26127550511985	0.944848471276607	0.968807564538547	0.0239590932619397	"13"	52785711	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs12872226"	"29"
"cg13552867"	0.16637492702926	0.20698610953636	4.67699546330945	1.66052402521422e-05	0.0210131633251241	2.25836810575028	0.266022373966097	0.0996474469368373	-0.16637492702926	"1"	160053689	"F"	"I"	"KCNJ9"	"5'UTR"	"shore"	"5'UTR-shore"	"chr1:160053721-160054738"	""	""
"cg18279455"	-0.0194836365594576	0.934533581334059	-4.67600514886214	1.66642745034215e-05	0.0210222345800774	2.25493039541807	0.927620032877478	0.947103669436935	0.0194836365594577	"14"	55134717	"F"	"II"	"SAMD4A"	"Body"	"opensea"	"Body-opensea"	""	"rs142351921"	"40"
"cg07386720"	-0.0224736227773863	0.836048013924838	-4.67558170309159	1.66895792813375e-05	0.0210222345800774	2.25346057850709	0.828073502616734	0.85054712539412	0.022473622777386	"3"	11676054	"R"	"II"	"VGLL4"	"Body"	"opensea"	"Body-opensea"	""	"rs75704833;rs529934251"	"22;18"
"cg15115522"	-0.0357471689035573	0.840700672121051	-4.67538934268581	1.6701086971384e-05	0.0210222345800774	2.25279289947456	0.828016192832692	0.863763361736249	0.0357471689035576	"11"	125115327	"F"	"II"	"PKNOX2"	"5'UTR"	"opensea"	"5'UTR-opensea"	""	"rs558573211;rs568867551"	"27;47"
"cg25687777"	-0.0162181562990414	0.95482491668255	-4.67413004922204	1.67766139973352e-05	0.0210488392414917	2.24842223533703	0.949070087028052	0.965288243327093	0.0162181562990414	"6"	116781482	"R"	"II"	"FAM26F"	"TSS1500"	"shore"	"TSS1500-shore"	"chr6:116783067-116783678"	"rs149527948"	"1"
"cg23606713"	-0.0392155602132066	0.879523730976591	-4.67347870494691	1.68158095616495e-05	0.0210488392414917	2.24616181337105	0.865608532191259	0.904824092404466	0.0392155602132066	"10"	131724754	"F"	"II"	"EBF3"	"Body"	"opensea"	"Body-opensea"	""	"rs570411979;rs542778397"	"0;27"
"cg15960919"	-0.0373930125351664	0.890640079706258	-4.67316397559707	1.68347808654635e-05	0.0210488392414917	2.24506963106359	0.877371591387328	0.914764603922494	0.037393012535166	"2"	100194989	"R"	"II"	"AFF3"	"Body"	"opensea"	"Body-opensea"	""	"rs201587009;rs377127774;rs181080886"	"48;45;4"
"cg06031910"	-0.0165756960563165	0.957746422203377	-4.6730673340733	1.68406104296474e-05	0.0210488392414917	2.24473426994754	0.951864723602749	0.968440419659065	0.0165756960563163	"12"	120137571	"F"	"II"	"CIT"	"Body"	"opensea"	"Body-opensea"	""	"rs542713926;rs112961340"	"0;1"
"cg22355224"	-0.0304837903188432	0.87484586182867	-4.67187940149507	1.69124295208616e-05	0.0211015196294631	2.24061222466972	0.864029033005855	0.894512823324698	0.0304837903188433	"13"	49168127	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs557499912;rs189273582;rs539935497"	"24;25;26"
"cg09319777"	-0.0401460928666406	0.852979347514734	-4.6710130462507	1.69649953903161e-05	0.0211098713672416	2.23760634063301	0.838733959723345	0.878880052589986	0.0401460928666409	"1"	46496576	"F"	"II"	"MAST2"	"Body"	"opensea"	"Body-opensea"	""	"rs146619748;rs539336419;rs115275887"	"0;1;6"
"cg26875830"	0.0193417531910079	0.947368787621616	4.67017305181281	1.70161140896914e-05	0.0211098713672416	2.23469216695522	0.954231990366813	0.934890237175805	-0.0193417531910078	"12"	122092349	"R"	"II"	"MORN3"	"Body"	"opensea"	"Body-opensea"	""	"rs149723242;rs112852996"	"48;40"
"cg26665852"	-0.236584903525699	0.523451284646422	-4.66992452022059	1.70312675305122e-05	0.0211098713672416	2.23382998905256	0.439501802750206	0.676086706275905	0.236584903525699	"13"	19650670	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs78517903;rs76540835;rs79730495;rs144211040;rs1885952;rs76921799;rs79914292;rs558996103"	"1;8;12;14;25;26;33;49"
"cg19487260"	0.0369533916934356	0.919568563508692	4.66972715699273	1.70433105225577e-05	0.0211098713672416	2.23314533402744	0.932681057335394	0.895727665641959	-0.036953391693435	"2"	70227184	"F"	"II"	"PCBP1-AS1"	"Body"	"opensea"	"Body-opensea"	""	"rs147669750"	"17"
"cg04367033"	-0.0165251924258183	0.959077248375985	-4.66811916819146	1.71417393286909e-05	0.0211098713672416	2.22756771058532	0.953213470418437	0.969738662844255	0.0165251924258182	"3"	138650596	"F"	"II"	""	"IGR"	"shelf"	"IGR-shelf"	"chr3:138647671-138648094"	"rs564036563;rs575991789;rs527634073"	"1;13;47"
"cg03260918"	-0.289473088688069	0.475444231329411	-4.66786432088642	1.71573899902034e-05	0.0211098713672416	2.22668380565695	0.372727974052999	0.662201062741069	0.289473088688069	"1"	29796915	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs879031"	"6"
"cg26075933"	-0.28306006542583	0.631629923992623	-4.66774081218449	1.7164979913329e-05	0.0211098713672416	2.22625543984157	0.531189255615716	0.814249321041546	0.28306006542583	"15"	37196346	"R"	"II"	"MEIS2"	"Body"	"opensea"	"Body-opensea"	""	"rs572014246"	"1"
"cg18174651"	-0.220733927880571	0.565802137063491	-4.66690532039347	1.72164091433873e-05	0.0211098713672416	2.22335783945638	0.48747719491232	0.708211122792891	0.220733927880571	"12"	131479390	"R"	"II"	"LACAT8"	"TSS1500"	"opensea"	"TSS1500-opensea"	""	"rs76033748"	"21"
"cg10950033"	-0.0318694176220716	0.912113703122959	-4.66681882597851	1.72217419458268e-05	0.0211098713672416	2.22305787884628	0.900805200095772	0.932674617717844	0.0318694176220718	"6"	163736276	"F"	"II"	"PACRG"	"3'UTR"	"opensea"	"3'UTR-opensea"	""	"rs140995997;rs555023425;rs571741724;rs534307874"	"1;18;19;32"
"cg11460471"	-0.196581142622765	0.802375459920282	-4.66645828198905	1.72439886143671e-05	0.0211098713672416	2.22180754883695	0.732620860925108	0.929202003547873	0.196581142622766	"8"	43067001	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs147508622;rs559550010;rs140134940"	"13;2;1"
"cg07831744"	-0.137007515769885	0.659566647051237	-4.66536607162005	1.73115526722598e-05	0.0211098713672416	2.21802015090165	0.610951076939343	0.747958592709227	0.137007515769885	"22"	49504721	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs11913871;rs551686981"	"16;4"
"cg25139934"	-0.0337591787732595	0.908931081115994	-4.66459066075475	1.73596763025003e-05	0.0211098713672416	2.21533155403758	0.896952017680322	0.930711196453581	0.0337591787732595	"8"	17490421	"R"	"II"	"PDGFRL"	"Body"	"opensea"	"Body-opensea"	""	"rs552531429;rs75529708;rs528806820;rs181651584"	"28;14;9;1"
"cg12702211"	0.126600548547889	0.324235929247563	4.66456713167406	1.73611386060793e-05	0.0211098713672416	2.21524997449072	0.369158704538749	0.24255815599086	-0.126600548547889	"10"	132841890	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs189427117;rs550178967;rs563551756"	"46;34;1"
"cg09792926"	0.0395563130598214	0.112990255122645	4.66425455214731	1.73805764529619e-05	0.0211098713672416	2.21416622350517	0.127026366208388	0.0874700531485668	-0.0395563130598214	"16"	49316053	"F"	"I"	"CBLN1"	"TSS1500"	"island"	"TSS1500-island"	"chr16:49314037-49316543"	"rs574476536;rs540566791"	"21;28"
"cg20821330"	0.0269056913916743	0.930994883283634	4.66377610106348	1.7410370217157e-05	0.0211098713672416	2.2125074419037	0.940542064100034	0.91363637270836	-0.0269056913916744	"3"	138155452	"F"	"II"	"ESYT3"	"Body"	"shore"	"Body-shore"	"chr3:138153269-138154621"	"rs57521136;rs115888866"	"23;28"
"cg09472616"	0.033716984813972	0.105153665948008	4.66370381837794	1.74148756851477e-05	0.0211098713672416	2.21225684604275	0.117117757333611	0.0834007725196391	-0.033716984813972	"6"	139309164	"F"	"I"	"REPS1"	"1stExon"	"island"	"1stExon-island"	"chr6:139308498-139309559"	"rs143077749;rs116186684;rs536876401;rs554947397;rs576715585;rs537442542"	"4;7;32;35;40;43"
"cg07487715"	-0.0322265202623793	0.895993419966084	-4.66356183980704	1.74237286958679e-05	0.0211098713672416	2.21176462777856	0.884558203098788	0.916784723361167	0.0322265202623792	"10"	72534981	"F"	"II"	"TBATA"	"Body"	"opensea"	"Body-opensea"	""	"rs143227944;rs146666828;rs2254174"	"12;20;26"
"cg26442818"	0.212485813332791	0.653932666696472	4.66167019483135	1.75421013491524e-05	0.0212171417482941	2.20520725270321	0.729330858524237	0.516845045191446	-0.212485813332791	"2"	70870999	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs182995003"	"0"
